Date,Open,High,Low,Close,Adj Close,Volume
2018-05-30,33.52000045776367,33.78499984741211,33.34000015258789,33.349998474121094,29.913095474243164,415882
2018-05-31,33.42499923706055,34.005001068115234,33.30500030517578,34.005001068115234,30.500600814819336,1648594
2018-06-01,34.005001068115234,34.005001068115234,33.439998626708984,33.439998626708984,29.993820190429688,379080
2018-06-04,33.724998474121094,34.22999954223633,33.400001525878906,34.040000915527344,30.53199577331543,523022
2018-06-05,34.130001068115234,35.0,34.11000061035156,34.84000015258789,31.249547958374023,652229
2018-06-06,35.55500030517578,35.599998474121094,34.849998474121094,35.5,31.841529846191406,763650
2018-06-07,35.900001525878906,35.900001525878906,35.084999084472656,35.40999984741211,31.76080322265625,779734
2018-06-08,35.29499816894531,35.474998474121094,34.650001525878906,35.20000076293945,31.572444915771484,752562
2018-06-11,35.040000915527344,35.53499984741211,35.040000915527344,35.53499984741211,31.872922897338867,636760
2018-06-12,35.560001373291016,36.0,35.41999816894531,36.0,32.290000915527344,1733863
2018-06-13,36.095001220703125,36.290000915527344,35.2400016784668,35.345001220703125,31.70250701904297,971281
2018-06-14,35.5099983215332,36.154998779296875,35.334999084472656,35.8849983215332,32.18684768676758,750144
2018-06-15,36.04999923706055,36.38999938964844,35.48500061035156,36.209999084472656,32.47835922241211,3696328
2018-06-18,36.20000076293945,36.400001525878906,36.005001068115234,36.2599983215332,32.52320098876953,475257
2018-06-19,35.79999923706055,36.44499969482422,35.46500015258789,36.209999084472656,32.47835922241211,643556
2018-06-20,36.494998931884766,36.98500061035156,36.34000015258789,36.55500030517578,32.787803649902344,752896
2018-06-21,36.57500076293945,37.28499984741211,36.54999923706055,36.709999084472656,32.92683029174805,1158618
2018-06-22,36.900001525878906,36.970001220703125,36.529998779296875,36.939998626708984,33.13312530517578,632966
2018-06-25,36.9900016784668,37.19499969482422,34.939998626708984,35.54999923706055,31.886371612548828,870736
2018-06-26,35.63999938964844,35.88999938964844,35.02000045776367,35.099998474121094,31.48274803161621,687421
2018-06-27,35.05500030517578,36.11000061035156,33.33000183105469,35.439998626708984,31.787708282470703,1259529
2018-06-28,35.47999954223633,36.310001373291016,35.35499954223633,35.70000076293945,32.02091979980469,833574
2018-06-29,36.040000915527344,36.19499969482422,35.1349983215332,35.35499954223633,31.711471557617188,830662
2018-07-02,35.154998779296875,35.70500183105469,34.52000045776367,35.43000030517578,31.77873992919922,784042
2018-07-03,35.75,35.91999816894531,35.22999954223633,35.474998474121094,31.819101333618164,670126
2018-07-04,35.525001525878906,35.849998474121094,34.900001525878906,35.709999084472656,32.02988815307617,453499
2018-07-05,35.79999923706055,36.32500076293945,35.400001525878906,36.32500076293945,32.58150863647461,731726
2018-07-06,36.400001525878906,36.90999984741211,36.220001220703125,36.90999984741211,33.10622024536133,627593
2018-07-09,36.97999954223633,37.51499938964844,36.94499969482422,37.47999954223633,33.61747741699219,767934
2018-07-10,37.5,38.25,37.415000915527344,38.04999923706055,34.12873458862305,1029256
2018-07-11,37.81999969482422,38.40999984741211,37.66999816894531,38.20000076293945,34.26327896118164,832497
2018-07-12,38.334999084472656,39.064998626708984,38.28499984741211,38.65999984741211,34.675872802734375,888087
2018-07-13,38.0,38.099998474121094,37.42499923706055,37.814998626708984,33.9179573059082,738885
2018-07-16,37.7400016784668,38.099998474121094,37.380001068115234,37.75,33.859649658203125,525894
2018-07-17,37.689998626708984,37.744998931884766,36.94499969482422,37.25,33.41118240356445,849013
2018-07-18,37.459999084472656,38.20000076293945,37.165000915527344,37.845001220703125,33.94486618041992,891889
2018-07-19,37.900001525878906,37.98500061035156,37.20000076293945,37.470001220703125,33.6085090637207,773244
2018-07-20,37.505001068115234,38.095001220703125,37.470001220703125,37.849998474121094,33.9493408203125,705957
2018-07-23,37.75,38.5,37.60499954223633,38.48500061035156,34.5189094543457,671017
2018-07-24,38.52000045776367,38.86000061035156,38.209999084472656,38.45000076293945,34.48751449584961,643075
2018-07-25,38.400001525878906,38.880001068115234,38.345001220703125,38.849998474121094,34.84629440307617,700184
2018-07-26,39.130001068115234,39.4900016784668,38.564998626708984,39.16999816894531,35.1333122253418,850850
2018-07-27,39.15999984741211,39.45000076293945,38.79999923706055,39.150001525878906,35.115379333496094,608967
2018-07-30,37.755001068115234,38.88999938964844,37.5,38.375,34.42024612426758,1223372
2018-07-31,38.48500061035156,38.6150016784668,38.095001220703125,38.095001220703125,34.16910171508789,938279
2018-08-01,38.20000076293945,38.44499969482422,37.97999954223633,38.150001525878906,34.21843338012695,597539
2018-08-02,37.95000076293945,38.22999954223633,37.79999923706055,38.150001525878906,34.21843338012695,643022
2018-08-03,38.25,38.494998931884766,37.939998626708984,38.459999084472656,34.49648666381836,450430
2018-08-06,38.560001373291016,38.79499816894531,38.22999954223633,38.5,34.53236389160156,542627
2018-08-07,38.29499816894531,38.3849983215332,37.89500045776367,37.959999084472656,34.048011779785156,754957
2018-08-08,37.869998931884766,38.099998474121094,37.70000076293945,37.85499954223633,33.953834533691406,491170
2018-08-09,37.85499954223633,38.275001525878906,37.689998626708984,38.19499969482422,34.258792877197266,535705
2018-08-10,37.89500045776367,38.099998474121094,37.619998931884766,37.959999084472656,34.048011779785156,499744
2018-08-13,37.689998626708984,37.97999954223633,37.5,37.80500030517578,33.90898513793945,368216
2018-08-14,37.849998474121094,38.35499954223633,37.779998779296875,38.19499969482422,34.258792877197266,549973
2018-08-15,38.2599983215332,38.470001220703125,37.7400016784668,37.9900016784668,34.07492446899414,734446
2018-08-16,37.8650016784668,38.06999969482422,37.625,37.8650016784668,33.96280288696289,540907
2018-08-17,37.845001220703125,38.060001373291016,37.68000030517578,37.845001220703125,33.94486618041992,365602
2018-08-20,37.95000076293945,38.119998931884766,37.779998779296875,37.80500030517578,33.90898513793945,582686
2018-08-21,37.80500030517578,38.064998626708984,37.70000076293945,37.724998474121094,33.83723068237305,448101
2018-08-22,37.720001220703125,38.17499923706055,37.584999084472656,38.005001068115234,34.08837127685547,480054
2018-08-23,38.08000183105469,38.275001525878906,37.92499923706055,37.959999084472656,34.048011779785156,380077
2018-08-24,37.97999954223633,38.040000915527344,37.595001220703125,37.8849983215332,33.980735778808594,686673
2018-08-27,38.0,38.58000183105469,38.0,38.53499984741211,34.56375503540039,306693
2018-08-28,38.69499969482422,39.46500015258789,38.69499969482422,39.310001373291016,35.258888244628906,729915
2018-08-29,39.39500045776367,39.94499969482422,39.25,39.79499816894531,35.69390106201172,983170
2018-08-30,39.79999923706055,39.880001068115234,39.30500030517578,39.349998474121094,35.29476547241211,534896
2018-08-31,39.165000915527344,39.314998626708984,38.76499938964844,39.154998779296875,35.11985778808594,666825
2018-09-03,39.150001525878906,39.43000030517578,39.125,39.43000030517578,35.36652374267578,304722
2018-09-04,39.67499923706055,39.67499923706055,38.96500015258789,39.0,34.980838775634766,522622
2018-09-05,39.0,39.099998474121094,38.11000061035156,38.125,34.196006774902344,733867
2018-09-06,38.099998474121094,38.29499816894531,37.96500015258789,38.095001220703125,34.16910171508789,675157
2018-09-07,38.08000183105469,38.560001373291016,38.064998626708984,38.48500061035156,34.5189094543457,561015
2018-09-10,38.564998626708984,39.0,38.4900016784668,38.55500030517578,34.581695556640625,441797
2018-09-11,38.79999923706055,38.959999084472656,38.439998626708984,38.494998931884766,34.52787780761719,562690
2018-09-12,38.599998474121094,38.95000076293945,38.5,38.7599983215332,34.765567779541016,503087
2018-09-13,38.900001525878906,39.165000915527344,38.29999923706055,38.314998626708984,34.36642837524414,454392
2018-09-14,38.46500015258789,38.69499969482422,38.220001220703125,38.53499984741211,34.56375503540039,427912
2018-09-17,38.599998474121094,38.619998931884766,37.91999816894531,38.0,34.083892822265625,534218
2018-09-18,37.95000076293945,38.209999084472656,37.83000183105469,38.0,34.083892822265625,613308
2018-09-19,37.95000076293945,38.064998626708984,37.560001373291016,37.560001373291016,33.68923568725586,530932
2018-09-20,37.55500030517578,38.11000061035156,37.3650016784668,37.81999969482422,33.92243957519531,723933
2018-09-21,38.0,38.290000915527344,37.79999923706055,37.845001220703125,33.94486618041992,2172895
2018-09-24,37.849998474121094,38.369998931884766,37.7599983215332,38.0,34.083892822265625,493317
2018-09-25,38.095001220703125,38.14500045776367,37.45500183105469,37.619998931884766,33.74304962158203,546753
2018-09-26,37.70000076293945,37.84000015258789,37.599998474121094,37.84000015258789,33.94038009643555,405838
2018-09-27,37.775001525878906,38.099998474121094,37.58000183105469,38.099998474121094,34.173583984375,325761
2018-09-28,38.0,38.189998626708984,37.79999923706055,37.875,33.97177505493164,636820
2018-10-01,37.91999816894531,38.23500061035156,37.81999969482422,37.959999084472656,34.048011779785156,389151
2018-10-02,37.8849983215332,38.0,36.810001373291016,37.095001220703125,33.27215576171875,767875
2018-10-04,37.099998474121094,37.53499984741211,36.959999084472656,37.01499938964844,33.20039367675781,728259
2018-10-05,36.880001068115234,36.880001068115234,35.25,35.790000915527344,32.101646423339844,1090364
2018-10-08,35.70000076293945,35.70000076293945,34.6349983215332,34.8650016784668,31.27197265625,886677
2018-10-09,34.81999969482422,35.04999923706055,34.13999938964844,34.54499816894531,30.984943389892578,959965
2018-10-10,34.599998474121094,34.599998474121094,33.25,33.25,29.82340431213379,1036535
2018-10-11,32.400001525878906,33.98500061035156,31.899999618530273,33.494998931884766,30.04315185546875,1705392
2018-10-12,34.20000076293945,34.34000015258789,33.744998931884766,33.900001525878906,30.40641975402832,1332060
2018-10-15,34.959999084472656,35.150001525878906,33.73500061035156,34.150001525878906,30.630657196044922,1111675
2018-10-16,34.29999923706055,35.31999969482422,33.900001525878906,35.20500183105469,31.576934814453125,752459
2018-10-17,35.61000061035156,35.994998931884766,34.60499954223633,35.17499923706055,31.550025939941406,1012649
2018-10-18,35.20000076293945,36.2599983215332,35.20000076293945,35.39500045776367,31.747350692749023,653029
2018-10-19,35.57500076293945,36.08000183105469,35.119998931884766,35.58000183105469,31.913291931152344,581691
2018-10-22,35.54999923706055,36.0,34.79499816894531,34.79499816894531,31.209178924560547,1190242
2018-10-23,34.5,35.029998779296875,33.77000045776367,33.94499969482422,30.446781158447266,956347
2018-10-24,34.099998474121094,35.279998779296875,34.099998474121094,34.415000915527344,30.86834716796875,822820
2018-10-25,34.025001525878906,35.3849983215332,33.6349983215332,35.1150016784668,31.49620819091797,945436
2018-10-26,34.93000030517578,35.150001525878906,34.165000915527344,35.025001525878906,31.415477752685547,758408
2018-10-29,34.9900016784668,35.79499816894531,34.65999984741211,35.375,31.729412078857422,741657
2018-10-30,35.540000915527344,36.060001373291016,35.29999923706055,35.875,32.17788314819336,956591
2018-10-31,36.36000061035156,37.15999984741211,36.08000183105469,36.59000015258789,32.81919479370117,1244930
2018-11-01,36.6150016784668,37.13999938964844,36.26499938964844,36.93000030517578,33.12416076660156,658858
2018-11-02,36.91999816894531,37.29999923706055,35.97999954223633,36.125,32.40211868286133,1023839
2018-11-05,37.11000061035156,37.7400016784668,36.85499954223633,37.154998779296875,33.32596969604492,1074463
2018-11-06,37.0,37.29999923706055,36.47999954223633,37.04999923706055,33.23179244995117,880563
2018-11-07,37.099998474121094,38.099998474121094,37.03499984741211,38.099998474121094,34.173583984375,786850
2018-11-08,38.20000076293945,38.814998626708984,38.17499923706055,38.654998779296875,34.671390533447266,1021834
2018-11-09,38.529998779296875,39.209999084472656,38.345001220703125,38.86000061035156,34.855262756347656,725085
2018-11-12,38.959999084472656,39.10499954223633,37.57500076293945,37.599998474121094,33.72511291503906,649550
2018-11-13,37.80500030517578,38.08000183105469,37.58000183105469,37.9900016784668,34.07492446899414,471984
2018-11-14,37.939998626708984,38.869998931884766,37.76499938964844,38.58000183105469,34.60411834716797,715771
2018-11-15,38.724998474121094,38.93000030517578,38.345001220703125,38.43000030517578,34.469573974609375,597187
2018-11-16,38.755001068115234,38.79999923706055,38.0,38.0,34.083892822265625,603441
2018-11-19,38.119998931884766,38.30500030517578,37.16999816894531,37.16999816894531,33.339420318603516,510100
2018-11-20,36.88999938964844,37.29499816894531,35.89500045776367,36.25,32.51424026489258,1151575
2018-11-21,36.42499923706055,36.900001525878906,36.314998626708984,36.724998474121094,32.940284729003906,634788
2018-11-22,36.76499938964844,37.14500045776367,36.6150016784668,36.69499969482422,32.91337585449219,312803
2018-11-23,36.69499969482422,37.47999954223633,36.59000015258789,37.40999984741211,33.554691314697266,312794
2018-11-26,37.4900016784668,37.650001525878906,36.67499923706055,37.279998779296875,33.438087463378906,502121
2018-11-27,37.34000015258789,37.560001373291016,37.060001373291016,37.5,33.63542175292969,437531
2018-11-28,37.48500061035156,38.18000030517578,37.46500015258789,37.665000915527344,33.783416748046875,410983
2018-11-29,37.939998626708984,38.939998626708984,37.689998626708984,38.79999923706055,34.801448822021484,546044
2018-11-30,38.900001525878906,38.900001525878906,38.23500061035156,38.23500061035156,34.29467010498047,778021
2018-12-03,38.95000076293945,39.11000061035156,38.560001373291016,38.755001068115234,34.76108169555664,576531
2018-12-04,38.7400016784668,38.92499923706055,38.55500030517578,38.56999969482422,34.595149993896484,547817
2018-12-05,38.060001373291016,38.775001525878906,37.92499923706055,38.48500061035156,34.5189094543457,358660
2018-12-06,38.1349983215332,38.349998474121094,37.3849983215332,37.689998626708984,33.80583572387695,933480
2018-12-07,37.68000030517578,38.689998626708984,37.68000030517578,38.255001068115234,34.31261444091797,577763
2018-12-10,38.150001525878906,38.375,37.56999969482422,37.75,33.859649658203125,478558
2018-12-11,37.88999938964844,38.30500030517578,37.61000061035156,38.09000015258789,34.16461944580078,599626
2018-12-12,38.275001525878906,38.80500030517578,38.025001525878906,38.46500015258789,34.5009651184082,518565
2018-12-13,38.5,38.57500076293945,38.0,38.400001525878906,34.44266891479492,499979
2018-12-14,38.189998626708984,38.21500015258789,37.4900016784668,37.53499984741211,33.66680908203125,730931
2018-12-17,37.474998474121094,37.5,36.8650016784668,36.8650016784668,33.06585693359375,786627
2018-12-18,36.84000015258789,37.435001373291016,36.58000183105469,36.939998626708984,33.13312530517578,599076
2018-12-19,36.915000915527344,37.494998931884766,36.73500061035156,36.900001525878906,33.097251892089844,589540
2018-12-20,36.6150016784668,37.20000076293945,36.244998931884766,36.58000183105469,32.81023025512695,777944
2018-12-21,36.400001525878906,36.86000061035156,35.720001220703125,36.744998931884766,32.958221435546875,1442884
2018-12-27,36.7400016784668,37.08000183105469,35.58000183105469,35.810001373291016,32.11958694458008,504017
2018-12-28,36.1349983215332,36.81999969482422,36.0,36.54499816894531,32.77883529663086,329003
2019-01-02,36.505001068115234,37.09000015258789,36.255001068115234,36.810001373291016,33.01652526855469,507155
2019-01-03,36.76499938964844,36.900001525878906,35.689998626708984,35.70000076293945,32.02091979980469,465559
2019-01-04,36.025001525878906,36.78499984741211,35.724998474121094,36.66999816894531,32.890953063964844,496859
2019-01-07,37.0,37.029998779296875,36.060001373291016,36.224998474121094,32.49181365966797,597737
2019-01-08,36.095001220703125,36.1349983215332,34.599998474121094,35.14500045776367,31.523117065429688,1200825
2019-01-09,35.46500015258789,35.85499954223633,34.76499938964844,34.95500183105469,31.35269546508789,1024948
2019-01-10,34.81999969482422,35.09000015258789,34.72999954223633,34.96500015258789,31.361663818359375,676245
2019-01-11,35.07500076293945,35.11000061035156,34.35499954223633,34.52000045776367,30.962522506713867,730874
2019-01-14,34.20500183105469,34.81999969482422,34.16999816894531,34.81999969482422,31.23160743713379,644254
2019-01-15,34.875,34.875,33.67499923706055,34.599998474121094,31.034278869628906,765429
2019-01-16,34.619998931884766,34.89500045776367,34.44499969482422,34.619998931884766,31.052217483520508,476300
2019-01-17,34.334999084472656,35.029998779296875,34.23500061035156,34.79999923706055,31.21366310119629,469862
2019-01-18,35.025001525878906,35.314998626708984,34.72999954223633,35.25,31.61729621887207,500038
2019-01-21,35.349998474121094,35.400001525878906,34.900001525878906,35.125,31.505172729492188,434737
2019-01-22,35.16999816894531,35.47999954223633,34.88999938964844,35.3650016784668,31.720441818237305,518195
2019-01-23,35.20000076293945,36.125,35.0,36.11000061035156,32.388668060302734,717860
2019-01-24,35.95000076293945,36.13999938964844,35.42499923706055,35.86000061035156,32.164424896240234,672601
2019-01-25,36.02000045776367,36.334999084472656,35.834999084472656,36.220001220703125,32.48733139038086,572800
2019-01-28,36.13999938964844,36.165000915527344,35.165000915527344,35.310001373291016,31.671113967895508,646011
2019-01-29,33.80500030517578,34.52000045776367,33.04499816894531,33.7599983215332,30.28084373474121,2452806
2019-01-30,34.095001220703125,34.209999084472656,33.44499969482422,34.0,30.496110916137695,806287
2019-01-31,34.16999816894531,34.89500045776367,34.02000045776367,34.42499923706055,30.8773136138916,851132
2019-02-01,34.400001525878906,34.82500076293945,33.76499938964844,33.80500030517578,30.321210861206055,816177
2019-02-04,34.0,34.224998474121094,33.810001373291016,34.189998626708984,30.666528701782227,839214
2019-02-05,34.20000076293945,35.474998474121094,33.91999816894531,35.3849983215332,31.738380432128906,1281162
2019-02-06,34.540000915527344,35.31999969482422,34.474998474121094,35.099998474121094,32.118125915527344,876994
2019-02-07,34.974998474121094,35.10499954223633,34.73500061035156,34.93000030517578,31.962568283081055,685067
2019-02-08,34.779998779296875,34.94499969482422,33.880001068115234,33.97999954223633,31.09327507019043,573498
2019-02-11,34.20000076293945,34.64500045776367,33.97999954223633,34.595001220703125,31.656028747558594,426824
2019-02-12,34.915000915527344,35.189998626708984,34.73500061035156,35.0,32.0266227722168,548494
2019-02-13,35.099998474121094,35.36000061035156,34.875,35.23500061035156,32.24165344238281,423799
2019-02-14,35.29999923706055,35.334999084472656,34.654998779296875,35.0,32.0266227722168,485584
2019-02-15,35.01499938964844,35.755001068115234,34.875,35.650001525878906,32.621402740478516,586935
2019-02-18,35.54499816894531,35.665000915527344,35.32500076293945,35.52000045776367,32.50244140625,283037
2019-02-19,35.42499923706055,35.875,35.2400016784668,35.875,32.82728958129883,499960
2019-02-20,35.94499969482422,36.35499954223633,35.88999938964844,36.28499984741211,33.202457427978516,592005
2019-02-21,36.349998474121094,36.494998931884766,35.974998474121094,36.16999816894531,33.09722137451172,541989
2019-02-22,36.0,36.22999954223633,35.85499954223633,36.20000076293945,33.12467575073242,387996
2019-02-25,36.255001068115234,36.45500183105469,36.15999984741211,36.334999084472656,33.248207092285156,316258
2019-02-26,36.20000076293945,36.2599983215332,35.83000183105469,35.91999816894531,32.86846160888672,540439
2019-02-27,36.0,36.05500030517578,35.59000015258789,35.619998931884766,32.59394836425781,556062
2019-02-28,35.45000076293945,35.64500045776367,35.2599983215332,35.619998931884766,32.59394836425781,630939
2019-03-01,35.724998474121094,36.17499923706055,35.67499923706055,36.0,32.94166564941406,620831
2019-03-04,36.224998474121094,36.654998779296875,36.224998474121094,36.54499816894531,33.440364837646484,438744
2019-03-05,36.54499816894531,36.994998931884766,36.29999923706055,36.974998474121094,33.833839416503906,453709
2019-03-06,36.974998474121094,37.03499984741211,36.314998626708984,36.314998626708984,33.22990417480469,355995
2019-03-07,36.279998779296875,36.8650016784668,36.095001220703125,36.650001525878906,33.53644943237305,478693
2019-03-08,36.5,36.880001068115234,36.470001220703125,36.77000045776367,33.64625549316406,413437
2019-03-11,36.810001373291016,36.915000915527344,36.55500030517578,36.88999938964844,33.75605773925781,336452
2019-03-12,36.98500061035156,37.14500045776367,36.814998626708984,36.98500061035156,33.842987060546875,477969
2019-03-13,36.83000183105469,37.845001220703125,36.83000183105469,37.845001220703125,34.62993240356445,685449
2019-03-14,37.86000061035156,37.900001525878906,37.38999938964844,37.810001373291016,34.59790802001953,497542
2019-03-15,37.95000076293945,38.25,37.45000076293945,37.90999984741211,34.68939971923828,803802
2019-03-18,38.084999084472656,38.1150016784668,37.80500030517578,37.939998626708984,34.71685791015625,398811
2019-03-19,37.96500015258789,38.619998931884766,37.849998474121094,38.400001525878906,35.13778305053711,543004
2019-03-20,38.279998779296875,38.630001068115234,38.275001525878906,38.3650016784668,35.105751037597656,421666
2019-03-21,38.224998474121094,38.47999954223633,37.959999084472656,38.29999923706055,35.04627227783203,325132
2019-03-22,38.5,38.5,37.404998779296875,37.5,34.314239501953125,571318
2019-03-25,37.2599983215332,37.53499984741211,37.11000061035156,37.314998626708984,34.14495086669922,373108
2019-03-26,37.345001220703125,37.95000076293945,37.29499816894531,37.57500076293945,34.38286590576172,564520
2019-03-27,37.525001525878906,37.720001220703125,36.834999084472656,36.93000030517578,33.792659759521484,572629
2019-03-28,37.0,37.095001220703125,36.54499816894531,36.67499923706055,33.559322357177734,614281
2019-03-29,36.849998474121094,37.33000183105469,36.625,37.150001525878906,33.99397659301758,595831
2019-04-01,37.029998779296875,37.9900016784668,37.029998779296875,37.630001068115234,34.43319320678711,550072
2019-04-02,37.619998931884766,37.619998931884766,36.93000030517578,37.0,33.856712341308594,591410
2019-04-03,37.09000015258789,37.349998474121094,36.720001220703125,37.34000015258789,34.16782760620117,478716
2019-04-04,37.29999923706055,37.34000015258789,36.52000045776367,36.68000030517578,33.56389617919922,442724
2019-04-05,36.83000183105469,37.04999923706055,36.470001220703125,36.56999969482422,33.4632453918457,456260
2019-04-08,36.45000076293945,36.849998474121094,36.25,36.849998474121094,33.719451904296875,469278
2019-04-09,36.650001525878906,37.18000030517578,36.650001525878906,36.7400016784668,33.618804931640625,480559
2019-04-10,36.68000030517578,37.33000183105469,36.20000076293945,37.279998779296875,34.1129264831543,562454
2019-04-11,37.20000076293945,37.84000015258789,36.83000183105469,37.41999816894531,34.241031646728516,590115
2019-04-12,37.5,37.83000183105469,37.34000015258789,37.779998779296875,34.57045364379883,537488
2019-04-15,37.900001525878906,38.43000030517578,37.630001068115234,38.43000030517578,35.16522979736328,671312
2019-04-16,38.5,38.849998474121094,38.439998626708984,38.72999954223633,35.43974304199219,552505
2019-04-17,38.400001525878906,38.4900016784668,37.4900016784668,37.54999923706055,34.359989166259766,511054
2019-04-18,37.599998474121094,37.65999984741211,36.41999816894531,36.63999938964844,33.52729797363281,655448
2019-04-23,36.810001373291016,37.65999984741211,36.61000061035156,37.540000915527344,34.35083770751953,677025
2019-04-24,37.58000183105469,37.939998626708984,37.33000183105469,37.599998474121094,34.40574264526367,627453
2019-04-25,37.31999969482422,37.4900016784668,37.11000061035156,37.470001220703125,34.28678512573242,339201
2019-04-26,37.369998931884766,37.9900016784668,37.369998931884766,37.9900016784668,34.76261520385742,404149
2019-04-29,37.95000076293945,38.150001525878906,37.83000183105469,38.040000915527344,34.8083610534668,387927
2019-04-30,37.939998626708984,38.150001525878906,37.81999969482422,38.02000045776367,34.790061950683594,490670
2019-05-02,38.0,38.72999954223633,37.63999938964844,37.75,34.54299545288086,734776
2019-05-03,37.400001525878906,37.709999084472656,37.290000915527344,37.709999084472656,34.50639724731445,377001
2019-05-06,36.79999923706055,37.13999938964844,36.130001068115234,36.849998474121094,33.719451904296875,414512
2019-05-07,37.040000915527344,37.18000030517578,36.58000183105469,36.7599983215332,33.63710021972656,481148
2019-05-08,36.65999984741211,37.2400016784668,36.5099983215332,37.16999816894531,34.01226806640625,597478
2019-05-09,36.939998626708984,37.15999984741211,36.189998626708984,36.29999923706055,33.21617889404297,467129
2019-05-10,36.540000915527344,36.84000015258789,36.25,36.29999923706055,33.21617889404297,366568
2019-05-13,36.38999938964844,36.40999984741211,35.11000061035156,35.68000030517578,32.64884948730469,774162
2019-05-14,35.540000915527344,36.13999938964844,35.47999954223633,36.02000045776367,32.95996856689453,433461
2019-05-15,36.34000015258789,36.68000030517578,36.119998931884766,36.66999816894531,33.554744720458984,360391
2019-05-16,36.56999969482422,37.310001373291016,36.56999969482422,37.06999969482422,33.92076873779297,444077
2019-05-17,37.040000915527344,37.27000045776367,36.599998474121094,36.900001525878906,33.76520919799805,373465
2019-05-20,36.849998474121094,37.20000076293945,36.310001373291016,36.41999816894531,33.32598114013672,232388
2019-05-21,36.45000076293945,36.790000915527344,36.349998474121094,36.5099983215332,33.40834045410156,284313
2019-05-22,36.31999969482422,36.869998931884766,36.290000915527344,36.59000015258789,33.48154067993164,292469
2019-05-23,36.400001525878906,36.689998626708984,36.11000061035156,36.11000061035156,33.04232406616211,382452
2019-05-24,36.38999938964844,36.58000183105469,36.060001373291016,36.060001373291016,32.9965705871582,572714
2019-05-27,36.16999816894531,36.40999984741211,36.04999923706055,36.130001068115234,33.06062316894531,216992
2019-05-28,35.95000076293945,36.31999969482422,35.79999923706055,36.150001525878906,33.078922271728516,480308
2019-05-29,35.86000061035156,36.16999816894531,35.060001373291016,35.15999984741211,32.173030853271484,471094
2019-05-30,35.369998931884766,35.41999816894531,35.150001525878906,35.41999816894531,32.410945892333984,165337
